CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,Avail,WaitCap,WaitCount,WaitAvail,Room Cap
21202,PHIL,09110,  2,"Full Term ... 
21-JAN to 09-MAY",Evening,LOGIC OF EVERYDAY REASONING,"Force, Rebecca J.",MW      1700 1815 SCIENC 338 (Class),Main,,3,30,0,0,0,30,5,0,5,30
21178,PHIL,09110,  3,"Full Term ... 
21-JAN to 09-MAY",Online,LOGIC OF EVERYDAY REASONING,"Witonsky, Abraham",   ,Online,,3,31,0,0,0,31,5,0,5,
21179,PHIL,09110,  4,"Full Term ... 
21-JAN to 09-MAY",Online,LOGIC OF EVERYDAY REASONING,"Kearns, John Michael",   ,Online,,3,31,0,0,0,31,5,0,5,
21282,PHIL,09120,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"HONORS INTRO TO PHILOSOPHYNon-Honors Philosophy students who meetthe 3.30 Honors GPA requirement should emailhonors@rowan.edu to be added to the class.
","Witonsky, Abraham",MW      1530 1645 WHITNY CL-201 (Class),Main,,3,20,0,0,0,20,0,0,0,35
21277,PHIL,09120,  2,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO PHILOSOPHY,"Lund, Matthew D",TR      0930 1045 SCIENC 338 (Class),Main,,3,30,0,0,0,30,5,0,5,30
21278,PHIL,09120,  3,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO PHILOSOPHY,"Dal Monte, Daniel Paul",MW      0930 1045 JAMES 3091B (Class),Main,,3,30,0,0,0,30,5,0,5,36
21280,PHIL,09120,  4,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO PHILOSOPHY,"Dal Monte, Daniel Paul",MW      1230 1345 BOZ 129 (Class),Main,,3,31,0,0,0,31,5,0,5,40
21279,PHIL,09120,  5,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO PHILOSOPHY,"Shrestha, Amjol Bahadur",MW      0800 0915 SCIENC 338 (Class),Main,,3,30,0,0,0,30,5,0,5,30
21281,PHIL,09120,  6,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO PHILOSOPHY,"Sihr, William Frederick",TR      1530 1645 BOZ 129 (Class),Main,,3,31,0,0,0,31,5,0,5,40
21181,PHIL,09120,  7,"Full Term ... 
21-JAN to 09-MAY",Online,INTRO TO PHILOSOPHY,"Kearns, John Michael",   ,Online,,3,31,0,0,0,31,5,0,5,
21182,PHIL,09120, 1C,"Full Term ... 
21-JAN to 09-MAY",Online,INTRO TO PHILOSOPHY,"Davidson, Raymond John",   ,Online,,3,31,0,0,0,31,5,0,5,
21260,PHIL,09121,  1,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO PHIL-WI,"Bland, LaTonya Nichelle",TR      0930 1045 JAMES 2097 (Class),Main,,3,23,0,0,0,23,5,0,5,30
21261,PHIL,09121,  2,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO PHIL-WI,"Bland, LaTonya Nichelle",TR      1100 1215 JAMES 2097 (Class),Main,,3,23,0,0,0,23,5,0,5,30
21262,PHIL,09130,  1,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO SYMBOLIC LOGIC,"Glass, Michael Edwin Seehorn",TR      1230 1345 JAMES 2097 (Class),Main,,3,30,0,0,0,30,0,0,0,30
21263,PHIL,09130,  2,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO TO SYMBOLIC LOGIC,"Glass, Michael Edwin Seehorn",TR      1530 1645 JAMES 3091B (Class),Main,,3,30,0,0,0,30,0,0,0,36
21264,PHIL,09150,  1,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTION TO ETHICS,"Voltura, Gerald A",MW      0930 1045 BOZ 129 (Class),Main,,3,31,0,0,0,31,5,0,5,40
21265,PHIL,09150,  2,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTION TO ETHICS,STAFF,MW      1100 1215 JAMES 2097 (Class),Main,,3,30,0,0,0,30,5,0,5,30
21268,PHIL,09150,  3,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTION TO ETHICS,STAFF,MW      1230 1345 JAMES 2097 (Class),Main,,3,30,0,0,0,30,5,0,5,30
21269,PHIL,09150,  4,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTION TO ETHICS,"Norris, Benjamin Mark",TR      1230 1345 SCIENC 338 (Class),Main,,3,30,0,0,0,30,5,0,5,30
21271,PHIL,09151,  1,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTION TO ETHICS-WI,"Kazarian, Edward P",TR      1400 1515 JAMES 2097 (Class),Main,,3,23,0,0,0,23,5,0,5,30
21272,PHIL,09151,  2,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTION TO ETHICS-WI,"Osborne, Philip A",TR      1530 1645 SCIENC 338 (Class),Main,,3,23,0,0,0,23,5,0,5,30
21204,PHIL,09151,  3,"Full Term ... 
21-JAN to 09-MAY",Evening,INTRODUCTION TO ETHICS-WI,"Osborne, Philip A",TR      1700 1815 SCIENC 338 (Class),Main,,3,23,0,0,0,23,5,0,5,30
21273,PHIL,09151,  4,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTION TO ETHICS-WI,"Collins, Timothy R",MW      1400 1515 BOZ 129 (Class),Main,,3,23,0,0,0,23,5,0,5,40
21274,PHIL,09151,  5,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTION TO ETHICS-WI,"Collins, Timothy R",MW      1530 1645 BOZ 129 (Class),Main,,3,23,0,0,0,23,5,0,5,40
21184,PHIL,09151,  6,"Full Term ... 
21-JAN to 09-MAY",Online,INTRODUCTION TO ETHICS-WI,"Henderson, Bonnie B.",   ,Online,,3,23,0,0,0,23,5,0,5,
21185,PHIL,09151,  7,"Full Term ... 
21-JAN to 09-MAY",Online,INTRODUCTION TO ETHICS-WI,"Bland, LaTonya Nichelle",   ,Online,,3,23,0,0,0,23,5,0,5,
21186,PHIL,09151,  8,"Full Term ... 
21-JAN to 09-MAY",Online,INTRODUCTION TO ETHICS-WI,"Saemi, Amir",   ,Online,,3,23,0,0,0,23,5,0,5,
21187,PHIL,09151,  9,"Full Term ... 
21-JAN to 09-MAY",Online,INTRODUCTION TO ETHICS-WI,"Norris, Benjamin Mark",   ,Online,,3,23,0,0,0,23,5,0,5,
21188,PHIL,09151, 1C,"Full Term ... 
21-JAN to 09-MAY",Online,INTRODUCTION TO ETHICS-WI,"Force, Rebecca J.",   ,Online,,3,23,0,0,0,23,5,0,5,
21249,PHIL,09200,  1,"Full Term ... 
21-JAN to 09-MAY",Day,PHILOSOPHY OF RELIGION,"Elicker, Bradley J",MW      1230 1345 SCIENC 338 (Class),Main,,3,30,0,0,0,30,5,0,5,30
21253,PHIL,09213,  1,"Full Term ... 
21-JAN to 09-MAY",Day,MODERN PHILOSOPHY - WI,"Bauer, Nathan J",TR      0930 1045 JAMES 3091B (Class),Main,,3,23,0,0,0,23,5,0,5,36
21208,PHIL,09218,  1,"Full Term ... 
21-JAN to 09-MAY",Evening,"HONORS ENVIRONMENTAL ETHICSNon-Honors Philosophy students who meetthe 3.30 Honors GPA requirement should emailhonors@rowan.edu to be added to the class.
","Clowney, David","T       1700 1815 WHITNY CL-201 (Class)
T       1830 1945 WHITNY CL-201 (Class)",Main,,3,20,0,0,0,20,0,0,0,35
21255,PHIL,09218,  2,"Full Term ... 
21-JAN to 09-MAY",Day,ENVIRONMENTAL ETHICS,"Boodman, Eva",MW      1400 1515 SCIENC 338 (Class),Main,,3,15,0,0,0,15,5,0,5,30*
21259,PHIL,09222,  1,"Full Term ... 
21-JAN to 09-MAY",Day,BUSINESS ETHICS,"Voltura, Gerald A",MW      0800 0915 BOZ 129 (Class),Main,,3,31,0,0,0,31,5,0,5,40
21205,PHIL,09222,  2,"Full Term ... 
21-JAN to 09-MAY",Evening,BUSINESS ETHICS,"Denissov, Serguei",MW      1700 1815 BOZ 129 (Class),Main,,3,31,0,0,0,31,5,0,5,40
21206,PHIL,09222,  3,"Full Term ... 
21-JAN to 09-MAY",Evening,BUSINESS ETHICS,"Sihr, William Frederick",TR      1700 1815 BOZ 129 (Class),Main,,3,31,0,0,0,31,5,0,5,40
21190,PHIL,09222,  4,"Full Term ... 
21-JAN to 09-MAY",Online,BUSINESS ETHICS,"Westmoreland, Mark W",   ,Online,,3,31,0,0,0,31,5,0,5,
21191,PHIL,09222,  5,"Full Term ... 
21-JAN to 09-MAY",Online,BUSINESS ETHICS,"Westmoreland, Mark W",   ,Online,,3,31,0,0,0,31,5,0,5,
21192,PHIL,09222,  6,"Full Term ... 
21-JAN to 09-MAY",Online,BUSINESS ETHICS,"Henderson, Bonnie B.",   ,Online,,3,31,0,0,0,31,5,0,5,
21193,PHIL,09222,  7,"Full Term ... 
21-JAN to 09-MAY",Online,BUSINESS ETHICS,"Saemi, Amir",   ,Online,,3,31,0,0,0,31,5,0,5,
21238,PHIL,09240,  1,"Full Term ... 
21-JAN to 09-MAY",Day,SOCIAL  POLITICAL PHILOSOPHY,"Miller, Kathleen",TR      0930 1045 BOZ 129 (Class),Main,,3,31,0,0,0,31,5,0,5,40
21239,PHIL,09240,  2,"Full Term ... 
21-JAN to 09-MAY",Day,SOCIAL  POLITICAL PHILOSOPHY,"Miller, Kathleen",TR      1100 1215 BOZ 129 (Class),Main,,3,31,0,0,0,31,5,0,5,40
21240,PHIL,09241,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"SOCIAL  POLITICAL PHIL-WILiberty and Equality Before and After Marx
","Kazarian, Edward P",TR      1530 1645 JAMES 2097 (Class),Main,,3,23,0,0,0,23,5,0,5,30
21194,PHIL,09241,  2,"Full Term ... 
21-JAN to 09-MAY",Online,SOCIAL  POLITICAL PHIL-WI,"Ward, Andrew C",   ,Online,,3,23,0,0,0,23,5,0,5,
21246,PHIL,09261,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"HONORS PHIL PERSPECT ON SCI-WINon-Honors Philosophy students who meetthe 3.30 Honors GPA requirement should emailhonors@rowan.edu to be added to the class.
","Elicker, Bradley J",MW      1400 1515 WHITNY CL-201 (Class),Main,,3,20,0,0,0,20,0,0,0,35
21242,PHIL,09261,  2,"Full Term ... 
21-JAN to 09-MAY",Day,PHIL PERSPECTIVES ON SCI-WI,"Derstine, Janelle L",MW      1530 1645 JAMES 3091B (Class),Main,,3,23,0,0,0,23,5,0,5,36
21207,PHIL,09261,  3,"Full Term ... 
21-JAN to 09-MAY",Evening,PHIL PERSPECTIVES ON SCI-WI,"Derstine, Janelle L",MW      1700 1815 JAMES 3091B (Class),Main,,3,23,0,0,0,23,5,0,5,36
21243,PHIL,09261,  4,"Full Term ... 
21-JAN to 09-MAY",Day,PHIL PERSPECTIVES ON SCI-WI,"Barnett, Donnie",TR      1230 1345 BOZ 129 (Class),Main,,3,23,0,0,0,23,5,0,5,40
21244,PHIL,09261,  5,"Full Term ... 
21-JAN to 09-MAY",Day,PHIL PERSPECTIVES ON SCI-WI,"Barnett, Donnie",TR      1400 1515 BOZ 129 (Class),Main,,3,23,0,0,0,23,5,0,5,40
21195,PHIL,09261,  6,"Full Term ... 
21-JAN to 09-MAY",Online,PHIL PERSPECTIVES ON SCI-WI,"Elicker, Bradley J",   ,Online,,3,23,0,0,0,23,5,0,5,
21196,PHIL,09261,  7,"Full Term ... 
21-JAN to 09-MAY",Online,PHIL PERSPECTIVES ON SCI-WI,"Davidson, Raymond John",   ,Online,,3,23,0,0,0,23,5,0,5,
21197,PHIL,09261,  8,"Full Term ... 
21-JAN to 09-MAY",Online,PHIL PERSPECTIVES ON SCI-WI,"Denissov, Serguei",   ,Online,,3,23,0,0,0,23,5,0,5,
21198,PHIL,09261,  9,"Full Term ... 
21-JAN to 09-MAY",Online,PHIL PERSPECTIVES ON SCI-WI,"Norton, Julie Ragatz",   ,Online,,3,23,0,0,0,23,5,0,5,
21199,PHIL,09261, 10,"Full Term ... 
21-JAN to 09-MAY",Online,PHIL PERSPECTIVES ON SCI-WI,"Fleming, Eric Felton",   ,Online,,3,23,0,0,0,23,5,0,5,
21200,PHIL,09261, 1C,"Full Term ... 
21-JAN to 09-MAY",Online,PHIL PERSPECTIVES ON SCI-WI,"Ward, Andrew C",   ,Online,,3,23,0,0,0,23,5,0,5,
21235,PHIL,09326,  1,"Full Term ... 
21-JAN to 09-MAY",Day,PHILOSOPHY OF MIND,"Witonsky, Abraham",MW      1100 1215 SCIENC 338 (Class),Main,,3,26,0,0,0,26,5,0,5,30
24679,PHIL,09326, 2C,"Module Four ... 
18-MAR to 12-MAY",Online,PHILOSOPHY OF MIND,"Osborne, Philip A",   ,Online,,3,23,0,0,0,23,0,0,0,
24680,PHIL,09328, 1C,"Full Term ... 
21-JAN to 09-MAY",Online,PHILOSOPHY AND GENDER,"Kazarian, Edward P",   ,Online,,3,23,0,0,0,23,0,0,0,
21236,PHIL,09341,  1,"Full Term ... 
21-JAN to 09-MAY",Day,BIOMEDICAL ETHICS-WI,"Boodman, Eva",MW      1530 1645 SCIENC 338 (Class),Main,,3,23,0,0,0,23,5,0,5,30
21237,PHIL,09380,  1,"Full Term ... 
21-JAN to 09-MAY",Day,INTERMEDIATE SYMBOLIC LOGIC,"Lund, Matthew D",TR      1100 1215 SCIENC 338 (Class),Main,,3,26,0,0,0,26,0,0,0,30
21211,PHIL,09495,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"SENIOR SEMINAR IN PHILOSOPHYBiopower
","Kazarian, Edward P",TR      1100 1215 JAMES 3091B (Class),Main,,3,4,0,0,0,4,0,0,0,36*
24382,PHOT,11251,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"INTRO TO FILM PHOTOGRAPHYAll Majors.Additional Materials Required.
","States, Chad E","TR      1100 1215 WESTBY 201 (Class)
TR      1230 1345 WESTBY 201 (Class)",Main,,3,12,0,0,0,12,0,0,0,31
24383,PHOT,11251,  2,"Full Term ... 
21-JAN to 09-MAY",Day,"INTRO TO FILM PHOTOGRAPHYAll Majors.Additional Materials Required.
","Partin, Theodore J.","MW      1100 1215 WESTBY 201 (Class)
MW      1230 1345 WESTBY 201 (Class)",Main,,3,12,0,0,0,12,0,0,0,31
24384,PHOT,11251,  3,"Full Term ... 
21-JAN to 09-MAY",Day,"INTRO TO FILM PHOTOGRAPHYAll Majors.Additional Materials Required.
","Wojtanowski, Tamsen A","TR      1400 1515 WESTBY 201 (Class)
TR      1530 1645 WESTBY 201 (Class)",Main,,3,12,0,0,0,12,0,0,0,31
24386,PHOT,11276,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"INTERMEDIATE FILM PHOTOGRAPHYAll Majors.Additional Materials Required.
","Partin, Theodore J.","MW      1400 1515 WESTBY 201 (Class)
MW      1530 1645 WESTBY 201 (Class)",Main,,3,12,0,0,0,12,0,0,0,31
24389,PHOT,11350,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"INTERMED DIGITAL PHOTOGRAPHYAll Majors.Additional Materials Required.
","States, Chad E","MW      1400 1515 WESTBY 109 (Class)
MW      1530 1645 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
24392,PHOT,11380,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"DIGITAL PHOTOGRAPHYAll Majors.Additional Materials Required.
",STAFF,"MW      0800 0915 WESTBY 109 (Class)
MW      0930 1045 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
24393,PHOT,11380,  2,"Full Term ... 
21-JAN to 09-MAY",Day,"DIGITAL PHOTOGRAPHYAll Majors.Additional Materials Required.
",STAFF,"TR      0800 0915 WESTBY 109 (Class)
TR      0930 1045 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
24394,PHOT,11380,  3,"Full Term ... 
21-JAN to 09-MAY",Day,"DIGITAL PHOTOGRAPHYAll Majors.Additional Materials Required.
",STAFF,"TR      1100 1215 WESTBY 109 (Class)
TR      1230 1345 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
24395,PHOT,11380,  4,"Full Term ... 
21-JAN to 09-MAY",Evening,"DIGITAL PHOTOGRAPHYAll Majors.Additional Materials Required.
",STAFF,"TR      1700 1815 WESTBY 109 (Class)
TR      1830 1945 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
24396,PHOT,11380,  5,"Full Term ... 
21-JAN to 09-MAY",Online,"DIGITAL PHOTOGRAPHYAll Majors.
","Partin, Theodore J.",   ,Online,,3,15,0,0,0,15,0,0,0,
24397,PHOT,11387,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"EDITORIAL PHOTOGRAPHYAll Majors.Additional Materials Required.
","States, Chad E","TR      1400 1515 WESTBY 109 (Class)
TR      1530 1645 WESTBY 109 (Class)",Main,,3,15,0,0,0,15,0,0,0,16
24398,PHOT,11407,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"CAPSTONE IN PHOTOGRAPHYAdditional Materials Required.
","Drumgoole, Jennifer K","MW      1100 1215 WESTBY 109 (Class)
MW      1230 1345 WESTBY 109 (Class)",Main,,3,12,0,0,0,12,0,0,0,16
21213,PHRE,11310,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"BUDDHISMEthics of Interconnection  Compassion
","Wang, Youru",TR      1400 1515 SCIENC 338 (Class),Main,,3,26,0,0,0,26,0,0,0,30
21212,PHRE,11469,  1,"Full Term ... 
21-JAN to 09-MAY",Day,"TOPICS IN QUEER THEORYBiopower
","Kazarian, Edward P",TR      1100 1215 JAMES 3091B (Class),Main,,3,22,0,0,0,22,0,0,0,36*
20121,PHYS,00150,  1,"Full Term ... 
21-JAN to 09-MAY",Online,PHYSICS OF EVERYDAY LIFE,STAFF,   ,Online,,4,26,0,0,0,26,15,0,15,
20122,PHYS,00150,  2,"Full Term ... 
21-JAN to 09-MAY",Online,PHYSICS OF EVERYDAY LIFE,STAFF,   ,Online,,4,26,0,0,0,26,15,0,15,
20102,PHYS,00210,  1,"Full Term ... 
21-JAN to 09-MAY",Day,PHYSICS I WITHOUT CALCULUS,"Hu, Xiao",MW      0800 0915 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20103,PHYS,00210,  2,"Full Term ... 
21-JAN to 09-MAY",Day,PHYSICS I WITHOUT CALCULUS,"Hu, Xiao",MW      0800 0915 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20104,PHYS,00210,  3,"Full Term ... 
21-JAN to 09-MAY",Day,PHYSICS I WITHOUT CALCULUS,STAFF,MW      0930 1045 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20105,PHYS,00210,  4,"Full Term ... 
21-JAN to 09-MAY",Day,PHYSICS I WITHOUT CALCULUS,STAFF,MW      0930 1045 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20109,PHYS,00211,  1,"Full Term ... 
21-JAN to 09-MAY",Day,PHYSICS II WITHOUT CALCULUS,STAFF,TR      0800 0915 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20112,PHYS,00211,  2,"Full Term ... 
21-JAN to 09-MAY",Day,PHYSICS II WITHOUT CALCULUS,STAFF,TR      0800 0915 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20115,PHYS,00211,  3,"Full Term ... 
21-JAN to 09-MAY",Evening,PHYSICS II WITHOUT CALCULUS,STAFF,TR      1700 1815 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20116,PHYS,00211,  4,"Full Term ... 
21-JAN to 09-MAY",Evening,PHYSICS II WITHOUT CALCULUS,STAFF,TR      1700 1815 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20117,PHYS,00211,  5,"Full Term ... 
21-JAN to 09-MAY",Evening,PHYSICS II WITHOUT CALCULUS,STAFF,TR      1830 1945 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20119,PHYS,00211,  6,"Full Term ... 
21-JAN to 09-MAY",Evening,PHYSICS II WITHOUT CALCULUS,STAFF,TR      1830 1945 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20090,PHYS,00220,  1,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTORY MECHANICS,"La Porta, Philip R",MW      1230 1345 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20091,PHYS,00220,  2,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTORY MECHANICS,"La Porta, Philip R",MW      1230 1345 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20092,PHYS,00220,  3,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTORY MECHANICS,"Dong, Dongmei",MW      1530 1645 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20093,PHYS,00220,  4,"Full Term ... 
21-JAN to 09-MAY",Day,INTRODUCTORY MECHANICS,"Dong, Dongmei",MW      1530 1645 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20094,PHYS,00220,  5,"Full Term ... 
21-JAN to 09-MAY",Evening,INTRODUCTORY MECHANICS,"La Porta, Philip R",MW      1700 1815 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20095,PHYS,00220,  6,"Full Term ... 
21-JAN to 09-MAY",Evening,INTRODUCTORY MECHANICS,"La Porta, Philip R",MW      1700 1815 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20096,PHYS,00220,  7,"Full Term ... 
21-JAN to 09-MAY",Evening,INTRODUCTORY MECHANICS,STAFF,MW      1830 1945 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20097,PHYS,00220,  8,"Full Term ... 
21-JAN to 09-MAY",Evening,INTRODUCTORY MECHANICS,STAFF,MW      1830 1945 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20026,PHYS,00221,  1,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO THRMDYNM/FLU/WVS/OPTICS,"Flores, Eduardo","MW      1100 1215 SCIENC 148 (Class)
MW      1230 1345 SCIENC 148 (Class)",Main,,4,24,0,0,0,24,15,0,15,26
20027,PHYS,00221,  2,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO THRMDYNM/FLU/WVS/OPTICS,"Flores, Eduardo","TR      1100 1215 SCIENC 148 (Class)
TR      1230 1345 SCIENC 148 (Class)",Main,,4,0,0,0,0,0,0,0,0,26
20070,PHYS,00222,  1,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO ELECTRICITY/MAGNETISM,"Guess, Carol Jeanne",TR      1230 1345 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20071,PHYS,00222,  2,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO ELECTRICITY/MAGNETISM,"Guess, Carol Jeanne",TR      1230 1345 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20072,PHYS,00222,  3,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO ELECTRICITY/MAGNETISM,"Guess, Carol Jeanne",TR      1400 1515 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20073,PHYS,00222,  4,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO ELECTRICITY/MAGNETISM,"Guess, Carol Jeanne",TR      1400 1515 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20074,PHYS,00222,  5,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO ELECTRICITY/MAGNETISM,"Ling, Hong",TR      1530 1645 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20075,PHYS,00222,  6,"Full Term ... 
21-JAN to 09-MAY",Day,INTRO ELECTRICITY/MAGNETISM,"Ling, Hong",TR      1530 1645 SCIENC 151 (Lecture),Main,,4,24,0,0,0,24,15,0,15,50
20067,PHYS,00300,  1,"Full Term ... 
21-JAN to 09-MAY",Day,MODERN PHYSICS,"La Porta, Philip R","MW      0930 1045 SCIENC 138 (Lecture)
F       0930 1045 SCIENC 150 (Lab)
F       1100 1215 SCIENC 150 (Lab)",Main,,4,14,0,0,0,14,5,0,5,26
20068,PHYS,00300,  2,"Full Term ... 
21-JAN to 09-MAY",Day,MODERN PHYSICS,STAFF,"MW      1100 1215 SCIENC 138 (Lecture)
R       0930 1045 SCIENC 150 (Lab)
R       1100 1215 SCIENC 150 (Lab)",Main,,4,0,0,0,0,0,0,0,0,26
20069,PHYS,00310,  1,"Full Term ... 
21-JAN to 09-MAY",Day,ANALYTICAL MECHANICS,"Guess, Carol Jeanne","MW      1530 1645 SCIENC 150 (Class)
F       1530 1620 SCIENC 150 (Class)",Main,,4,14,0,0,0,14,5,0,5,36
20056,PHYS,00320,  1,"Full Term ... 
21-JAN to 09-MAY",Day,ELECTRICITY  MAGNETISM I,"Hu, Xiao",MW      1100 1240 SCIENC 150 (Class),Main,,4,14,0,0,0,14,5,0,5,36
20057,PHYS,00321,  1,"Full Term ... 
21-JAN to 09-MAY",Evening,ELEC  MAG II,"Ling, Hong",TR      1830 1945 SCIENC 144 (Class),Main,,3,14,0,0,0,14,5,0,5,26
20058,PHYS,00330,  1,"Full Term ... 
21-JAN to 09-MAY",Day,MATHEMATICAL METHODS FOR PHYS,"Smith, Trevor I.",MW      0930 1045 SCIENC 150 (Class),Main,,3,14,0,0,0,14,5,0,5,36
20059,PHYS,00351,  1,"Full Term ... 
21-JAN to 09-MAY",Day,PHYSICS RESEARCH METHODS I,STAFF,"TF      0930 1045 SCIENC 151 (Class)
TF      1100 1215 SCIENC 151 (Class)",Main,,2,35,0,0,0,35,0,0,0,50
20060,PHYS,00352,  1,"Full Term ... 
21-JAN to 09-MAY",Day,PHYSICS RESEARCH METHODS II,STAFF,"TR      0930 1045 SCIENC 151 (Class)
TR      1100 1215 SCIENC 151 (Class)",Main,,2,35,0,0,0,35,0,0,0,50
20046,PHYS,00361,  1,"Full Term ... 
21-JAN to 09-MAY",Day,PHYS LRNG ASSIS INTRO MECHANIC,"Guess, Carol Jeanne
La Porta, Philip R
",M       1400 1515 SCIENC 150 (Class),Main,,2,0,0,0,0,0,0,0,0,36
20047,PHYS,00363,  1,"Full Term ... 
21-JAN to 09-MAY",Day,PHYS LRNG ASSIS INTR ELECT/MAG,"Guess, Carol Jeanne
La Porta, Philip R
",M       1400 1515 SCIENC 150 (Class),Main,,2,0,0,0,0,0,0,0,0,36
20040,PHYS,00370,  1,"Full Term ... 
21-JAN to 09-MAY",Day,MOLECULAR BIOPHYSICS,"Nucci, Nathaniel V","MW      1530 1645 SCIENC 134 (Lecture)
R       1530 1645 SCIENC 134 (Lab)
R       1700 1815 SCIENC 134 (Lab)",Main,,4,14,0,0,0,14,5,0,5,26
20048,PHYS,00410,  1,"Full Term ... 
21-JAN to 09-MAY",Day,QUANTUM MECHANICS I,"Lim, Michael Jay Young",TR      1400 1540 SCIENC 150 (Class),Main,,4,14,0,0,0,14,5,0,5,36
20049,PHYS,00430,  1,"Full Term ... 
21-JAN to 09-MAY",Day,STATISTICAL PHYSICS,"Ling, Hong",TR      1230 1345 SCIENC 150 (Class),Main,,3,14,0,0,0,14,5,0,5,36
20051,PHYS,00477,  1,"Full Term ... 
21-JAN to 09-MAY",Evening,RADIATION:EFFECTS/APPLIC,"Hann, Patrick E.","M       1830 1945 SCIENC 150 (Class)
M       2000 2115 SCIENC 150 (Class)",Main,,3,14,0,0,0,14,5,0,5,36
20052,PHYS,00479,  1,"Full Term ... 
21-JAN to 09-MAY",Online,RADIATION INSTRUMENTATION,"Hann, Patrick E.",   ,Online,,2,14,0,0,0,14,5,0,5,
